1038,CDR1,-1.1725593623,-1.1803295745,-0.9105539435,-0.4603623889,0.6086227127,0.7377788591,1.0057614902,-0.127778314,1.4994205214,4,2.3327436559,1.2564441558,no,no,no,no,yes,yes
1039,CDR2,1.4577929474,-1.3126556585,-0.4323735609,-0.2832967144,-0.5377146586,1.8238393384,-0.0475797507,-0.1862559743,-0.4817559684,1,1.5340652959,5.773768147,no,no,no,no,yes,yes
104,ADARB1,-1.1557550596,-1.124733882,-0.4575663643,-0.1398941876,-0.2944176797,-0.0823950816,0.2121779018,1.072339717,1.9702446359,6,2.6570055698,1.0922693349,no,yes,no,no,no,no
10452,TOMM40,2.6319546695,-0.1015378026,-0.2142263677,-0.2235460534,-0.2286888659,-0.2877849902,-0.491083118,-0.5712672493,-0.5138202224,1,2.8033665684,5.197901201,no,no,no,no,yes,yes
10466,COG5,-1.9643154694,-0.8917160425,-0.2276689475,0.0209567368,0.1332603586,1.5605046122,0.5592379369,0.7215048735,0.0882359413,4,2.4175757682,1.7663085702,no,no,yes,no,no,no
10479,SLC9A6,-1.7978770565,-0.4799158538,-0.4507963439,-0.5192331762,-0.5415191103,0.801098006,1.3146992684,0.818223628,0.8553206383,4,2.5176504229,1.4970136445,no,no,yes,no,no,no
10585,POMT1,-1.8227576711,-0.3117207867,-0.9170697234,0.6991360615,-0.3503175767,-0.2839418573,1.0264739983,0.789842328,1.1703552274,5,2.5407186326,1.4908151475,no,no,yes,yes,no,no
10713,USP39,1.8606848718,0.5533019222,1.182961306,-0.3800530743,-0.3744953714,-0.3926745623,-0.3505654049,-0.866141699,-1.233017988,2,2.7082185668,4.6090215408,no,no,yes,no,no,no
10716,TBR1,-0.651809475,-0.6512963446,-0.6541264162,-0.6571520208,-0.625347293,-0.2621089625,0.2719686398,1.0946168557,2.1352550166,6,2.5133316097,0.8657977867,yes,no,yes,yes,no,no
10717,AP4B1,2.21639781,0.5974538854,-0.6889719912,-0.2840965896,0.3214942893,0.2250475342,-1.0234243456,-0.8298041956,-0.5340963969,1,2.4753631691,5.0065666547,no,no,yes,no,no,no
10726,NUDC,2.1530961411,-1.0744068978,-1.2736646663,0.4780922669,-0.5510150096,0.1661811218,0.0493803669,0.1356928486,-0.0833561715,1,2.4660980254,5.8287123217,no,no,no,yes,no,no
10733,PLK4,1.3765370996,0.3959734719,1.160111678,0.9011519414,-0.6528136116,-1.2575942068,-0.4483395561,-0.2405991884,-1.2344276279,2,2.2129677497,4.5320626968,no,no,yes,no,no,no
10743,RAI1,-2.302147952,-0.8066630021,-0.2060895282,0.2961765548,0.4714679787,0.5907683565,0.7846748617,0.4348439933,0.7369687374,4,2.7637370976,1.7841516697,yes,no,no,no,no,no
10763,NES,1.8249974143,0.3172004872,1.3004340967,0.013645631,-0.3952697278,-0.4230851401,-0.4941145428,-1.0792536627,-1.0645545559,2,2.6831196592,4.590907418,no,no,yes,no,no,no
10775,POP4,2.0044260081,0.5620994788,0.4150922968,0.4010208822,-0.3842063512,0.0292923407,-0.9370704307,-0.7991461889,-1.2915080357,2,2.7099951824,4.6789115472,no,no,yes,no,no,no
108,ADCY2,1.2658214987,-1.6148946297,1.122738638,0.4302282596,0.8382689307,-0.0421904185,-0.231915002,-0.9910337723,-0.7770235044,1,1.3772350857,4.7678313868,no,no,no,no,yes,yes
10858,CYP46A1,-1.4218474339,-1.3026261719,-0.4788148242,0.0691438069,0.0100606406,0.9752721166,1.5084366867,0.875071401,-0.2346962217,4,2.1836443417,1.5029307591,no,no,no,no,yes,yes
10890,RAB10,1.1449595952,1.4196800583,1.1972633015,-0.1920168702,-0.337879493,-0.2809957375,-0.7175242822,-1.1399033832,-1.0935831889,2,2.7376847666,4.2727593269,no,yes,no,no,no,no
10971,YWHAQ,2.1096886397,0.0416710349,0.9319035702,-0.0974163142,0.1156936479,-0.8616644869,-0.4602378351,-0.6465934811,-1.1330447754,2,2.6410439799,4.7787163239,no,no,no,no,yes,yes
11023,VAX1,-1.0683759596,-1.0627457654,-0.9463947167,-0.4828585579,-0.0651004191,0.2647554788,1.7791162191,1.0253287102,0.5562750105,5,2.4305157317,1.1613825134,no,yes,no,no,no,no
1103,CHAT,-1.0988800553,-0.4729461932,-0.1708838312,0.1455423873,-0.5727819689,-0.1084053506,-0.2240571978,0.0270054092,2.4754068005,6,1.9415765995,1.207844673,no,no,no,no,yes,yes
1107,CHD3,-1.1715751426,-1.0166655933,-1.0201366238,-0.6210023857,0.0944431601,0.3910236786,1.3351857956,0.6838579998,1.3248691112,5,2.6258059478,1.1532987869,no,no,yes,no,no,no
1111,CHEK1,2.0319267144,0.902827679,0.6528132149,-0.331088292,-0.1493584621,-0.5491077967,-0.7523535077,-0.8900796661,-0.9155798837,2,2.7967710146,4.6892557349,no,no,yes,no,no,no
11141,IL1RAPL1,-1.3951079238,1.9139343992,-0.3119649505,-0.8201392224,-0.357702124,-0.3600631631,-0.0149842528,0.1950685163,1.150958721,3,1.2544593641,2.1935184493,yes,no,no,no,no,no
11154,AP4S1,2.0299500768,0.9255564521,0.5713471292,-0.7514623068,-0.5670526314,-1.0081688605,-0.8214243786,-0.3428321512,-0.0359133296,2,2.4768569252,4.9817119497,no,no,yes,no,no,no
11189,CELF3,-1.5155337674,-1.0226994076,1.6350184135,0.3903311836,-0.4251417076,-0.4363924038,-0.0330197326,0.2195258137,1.1879116083,4,1.6182375137,1.8967950617,yes,no,no,no,no,no
1129,CHRM2,-0.7700580374,-0.6884921888,-0.8459571156,-0.6583646093,-0.5802091302,-0.2322998528,1.4363995348,0.6242223016,1.7147590977,6,2.4388551918,0.9626798987,no,no,no,no,yes,yes
1137,CHRNA4,-1.4846197558,-1.4222512509,-0.183607244,0.8530617877,-0.5084546238,-0.062769503,0.7010181519,1.1893670965,0.9182553414,5,2.480635011,1.337697997,no,no,no,no,yes,yes
1139,CHRNA7,-1.6653555367,-0.5719101023,0.0987289117,-1.2935502983,1.083811284,0.7152862541,0.766551661,0.9657834501,-0.0993456236,4,2.0169566782,1.787775789,yes,no,no,no,no,no
114788,CSMD3,-1.0071832537,-1.0499251039,-1.0464770463,-0.2675675618,-0.116137706,0.1985167258,0.2708023757,1.6435695467,1.3744020235,6,2.7771844106,1.0225497542,yes,no,no,no,no,no
1161,ERCC8,1.1520789739,1.7310749032,0.7382941591,-0.0292225297,-0.2266322088,-0.5293070871,-0.6664767109,-1.0706656008,-1.0991438988,2,2.7024575901,4.2861728679,no,no,yes,no,no,no
1191,CLU,-1.4281187454,-0.9412336659,-0.4962031748,-0.5133589082,-0.2631277756,-0.0174307557,1.2130777817,1.0981406969,1.3482545471,5,2.6777343734,1.2324931138,no,no,no,no,yes,yes
123606,NIPA1,-1.9658287599,-0.8246078434,-0.1392424813,-0.4523414277,-0.1090681739,0.9809376646,1.0731991924,0.9098284696,0.5271233596,4,2.5770587201,1.611409435,yes,no,no,no,no,no
123803,NTAN1,2.2374432718,0.6889698799,0.3396601763,-0.0208459474,-0.4313087014,-0.3072766159,-0.7143795214,-0.8392199508,-0.953042591,2,2.8131952642,4.8032544639,yes,no,no,no,no,no
124565,SLC38A10,-0.3138418654,-1.1816711602,-1.2107693563,-0.3938905784,0.1247228448,-0.3722772977,0.3022740325,1.5465533353,1.4989000456,6,2.734629562,0.7523008947,yes,no,no,no,no,no
1265,CNN2,2.4579152268,0.4181249268,-0.0971548139,-0.1818858499,-0.7836154394,-0.1300342181,-0.2320545644,-0.766650137,-0.6846451308,1,2.7442162141,5.0507688571,no,no,yes,no,no,no
1270,CNTF,-1.084025218,-1.084025218,-0.7358063455,-0.1975434293,0.3902555775,-0.269695566,0.3366352605,0.5362666162,2.1079383227,6,2.5309362854,1.1047341462,no,no,no,no,yes,yes
127602,DNAH14,1.8676428031,0.3853220027,-0.2534510849,-0.0360755815,0.3838116617,0.4389069662,-0.2017963334,-0.7547016076,-1.8296588264,2,2.3650593168,4.6845083348,no,no,no,yes,no,no
130399,ACVR1C,0.983030168,1.6282113561,0.3163447634,-0.4756838702,-1.1769826034,-1.2091264962,-0.604565019,0.8602830698,-0.3215113684,2,1.4495129876,4.8844813368,no,yes,no,no,no,no
1312,COMT,-0.7458829981,-1.3688434727,-1.2122300689,0.0397569253,-0.1149139395,0.1328118301,0.531978,1.2298663747,1.5074573491,6,2.8097062952,0.931233352,yes,no,no,no,no,no
134111,UBE2QL1,-1.8815629877,0.9157463399,-0.082020526,-0.1608228327,-0.9717972081,-0.270344104,0.2701083235,0.8449969613,1.3356960338,6,1.9840803006,1.7648174389,no,no,yes,no,no,no
134492,NUDCD2,1.154189183,0.8224491798,1.2012972738,0.1423179412,0.4879663434,-0.6437236344,-0.9024547268,-0.6296609656,-1.6323805944,2,2.6438657157,4.2632567317,no,no,no,yes,no,no
1356,CP,-0.5546354272,-0.5688614408,-0.5583854402,-0.5122773727,-0.4783246076,-0.4695831849,-0.2676911564,1.2251056767,2.1846529531,6,2.3581298654,0.8241012947,no,no,no,no,yes,yes
1392,CRH,-0.8019018783,-0.8131344781,-0.8181974932,-0.6667410323,1.4809009096,-0.7165048906,0.2858061368,0.4363037727,1.6134689535,6,1.9778121845,1.0994615265,no,no,no,no,yes,yes
1398,CRK,2.4114802463,0.1191246045,0.4256248354,-0.7153028892,-0.9753964262,-0.4822457169,-0.1042003484,-0.1777350956,-0.5013492098,1,2.6559024812,5.1930327906,no,no,no,yes,no,no
140733,MACROD2,-1.7729447397,1.7164941868,1.0118545886,-0.0446435475,-0.6804447575,3.35398824394642E-005,-0.3501757766,-0.3219666773,0.4417931835,3,2.0673176881,2.8270298976,yes,no,no,no,no,no
1410,CRYAB,-0.7438192406,-0.7439595661,-0.7406366806,-0.6659668141,-0.6459048612,-0.318378261,0.8207197814,1.3015941397,1.7363515025,6,2.612960329,0.9089616844,no,no,no,no,yes,yes
142,PARP1,2.01771137,0.5184206543,0.5631368521,-0.1773908304,0.4756727225,-0.5394412185,-0.7348132355,-1.068157922,-1.0551383925,2,2.7349958925,4.6648686873,no,no,no,no,yes,yes
145581,LRFN5,-0.412162903,-1.1564291633,-0.6482531592,-0.6164102437,-0.7046154249,0.0456671578,0.356643938,1.2930357674,1.8425240308,6,2.6845125956,0.7731367098,yes,no,no,no,no,no
146713,RBFOX3,2.5844639311,-0.313070602,-0.4325718003,0.2148949916,-0.4533482217,-0.3981641745,-0.4089263568,-0.6643232814,-0.1289544861,1,2.719421612,5.3203526224,no,no,no,no,yes,yes
146760,RTN4RL1,-2.2230250588,0.943989299,-0.0359350809,0.6842008532,0.4076078643,0.7765614337,0.5576098822,-0.56835622,-0.5426529728,3,2.624171274,2.6114162253,no,no,no,no,yes,yes
1471,CST3,-1.4097809086,-1.0068302831,-0.7166351032,-0.2406229115,-0.0127477625,0.2111908643,0.4545147715,1.847445558,0.8734657752,5,2.6991425311,1.2204670711,no,no,no,no,yes,yes
148103,ZNF599,-1.6694157199,-0.852855531,-0.8672285909,0.1357821687,0.3839119957,-0.069073964,0.5613965773,1.6478862594,0.7295968046,5,2.6801721691,1.3693983568,no,no,yes,no,no,no
1501,CTNND2,-2.2176536937,-0.4246115696,0.3489077397,0.0099815205,1.0869298331,0.7199260739,0.9258851251,-0.4716067183,0.0222416894,4,2.4908775554,2.2504658191,no,no,no,no,yes,yes
1508,CTSB,-1.6541284691,-1.0853053394,-0.8092533827,0.0200822427,-0.0121718298,0.4191830228,1.100771728,0.985359031,1.0354629964,5,2.7727104976,1.3480992298,no,no,no,no,yes,yes
1509,CTSD,-0.3205193849,-1.0464460253,-1.4121084402,-0.3019388907,-0.4791745178,0.1696071236,0.6664960412,0.9721113764,1.7519727177,6,2.7566846568,0.7558930344,no,no,no,no,yes,yes
151531,UPP2,-1.4294699138,-1.1041316994,-0.5247752329,-0.353731577,0.2801158993,0.2021943491,0.0258482341,1.4680319146,1.4359180259,6,2.6938590264,1.2252870997,yes,no,no,no,no,no
151556,GPR155,-1.0621698047,-1.0228204234,-0.9612907769,-0.3436642156,-0.0825940858,-0.1580385075,0.742864648,1.3206511977,1.5670619683,6,2.7847124412,1.0456974245,yes,no,no,no,no,no
1520,CTSS,-1.4002924398,-1.4640532406,-1.0743657461,0.5199820508,0.5144251602,0.9553544898,0.5443466855,0.7764044603,0.6281985799,4,2.491765563,1.3513173525,no,no,no,no,yes,yes
152330,CNTN4,-2.124636948,-0.8875950129,-0.0151455954,-0.0190492927,0.2317425947,0.2959239515,0.385819518,0.8089338355,1.3240069494,4,2.7437437066,1.5994150439,yes,no,yes,no,no,no
152789,JAKMIP1,-0.1447196562,-0.7398774531,-1.0163294092,-0.7712398532,-1.1586520193,0.339318774,1.3626427703,1.3987025682,0.7301542784,6,2.3367701606,0.6911826797,yes,no,no,no,no,no
153020,RASGEF1B,-1.6086174339,-0.6620555724,-0.2098961917,0.0763036047,-0.3170912268,-0.0908036088,-0.1983892267,1.1557761306,1.8547735248,6,2.5057086512,1.3310364994,no,no,no,yes,no,no
1555,CYP2B6,2.6653470411,-0.3537252303,-0.3363669156,-0.343629927,-0.2944256667,-0.3721124078,-0.2874475105,-0.3719982067,-0.3056411766,1,2.805033156,5.355217215,no,no,no,no,yes,yes
1565,CYP2D6,-2.0204448087,-0.0976156425,-0.9495401346,-0.0907604377,1.2547827264,0.2659349995,1.0732631335,0.137185455,0.4271947091,4,2.3924068815,1.8603035492,no,no,no,no,yes,yes
157680,VPS13B,-2.1704709424,1.196175568,0.2043428648,-0.7859373001,0.755776825,-0.3686973664,0.3341069326,0.2915785911,0.5431248275,3,2.2098795214,2.2999368913,no,no,yes,no,no,no
158,ADSL,2.5609071002,0.0546743227,0.1036525107,-0.107762263,-0.3652889021,-0.4745531765,-0.6054383122,-0.6579812023,-0.5082100773,1,2.8142330333,5.0973363204,yes,no,no,no,no,no
158135,TTLL11,-1.1030969408,-1.2245326436,-0.8728801939,-0.1390886256,-0.3799969731,0.6721276443,0.281369977,1.4100741841,1.3560235716,5,2.7492349242,1.0749784595,yes,no,no,no,no,no
1605,DAG1,1.9050799863,1.4761925779,0.0478541875,-0.6244336689,-0.5555125893,-0.2096757427,-0.704258105,-0.8398714776,-0.4953751681,2,2.5443531458,4.7724279761,no,no,no,yes,no,no
161357,MDGA2,-0.8872899118,-1.5506940284,-0.069249733,-0.6243876437,0.1214411412,0.0150327185,0.1117366508,1.1033851142,1.7800256922,6,2.5129598018,1.0116857479,yes,no,no,no,no,no
161835,FSIP1,-1.2535330074,-0.7756902465,-0.9062369166,0.0031290434,-0.1565226354,-0.4148095391,0.6114397694,1.8016262804,1.090597252,6,2.6502920108,1.1443857585,no,no,no,no,yes,yes
162655,ZNF519,0.4916523842,1.7778152014,1.2009184491,-0.0937445753,0.1466615869,-0.8752001343,-0.7724089786,-0.8963530917,-0.9793408418,2,2.5870905343,4.0275911558,no,no,yes,no,no,no
1627,DBN1,1.9486646965,1.3339768672,0.1416121511,-0.3934686387,-0.7109619852,-0.7693446002,-0.1336665835,-0.9628045029,-0.4540074041,2,2.5374641545,4.8042433366,no,no,no,no,yes,yes
163351,GBP6,-1.3597090115,-0.2985454625,0.0710574446,-0.2400047277,0.2022096869,-0.504099554,-0.1943160813,2.379803816,-0.0563961106,5,1.7836189122,1.502994894,yes,no,no,no,no,no
1636,ACE,-0.5314701306,-0.7812477329,-0.6695927984,-0.5399223238,-0.5695563323,-0.3564830191,0.2291220418,1.0256723013,2.1934779941,6,2.5282514478,0.816891181,no,no,no,no,yes,yes
1641,DCX,-1.1608397015,-1.0396169972,-0.5614239461,-0.2005123314,-0.5340694746,-0.2899593028,1.0508557105,1.3456410802,1.3899249628,6,2.6726851066,1.1009728295,no,no,no,yes,yes,yes
1649,DDIT3,-0.3689299351,-1.7949432264,-1.1394151331,0.1646145152,0.0775869094,1.5371567758,0.3674768771,0.3098027139,0.8466505031,4,2.1253295992,0.9001118618,no,no,no,no,yes,yes
165918,RNF168,2.3462433747,0.2198916232,0.5425088527,-0.3447537156,-0.5737924726,-0.0819090436,-0.3345869999,-0.9670878445,-0.8065137744,1,2.7517274042,4.9099234404,no,no,yes,no,no,no
1666,DECR1,-1.3780636766,-1.2999555699,-1.1185692719,0.4946623682,0.5841291228,-0.0269715719,0.8132221529,1.1181995006,0.8133469457,5,2.6178134421,1.2761272291,no,no,no,no,yes,yes
166614,DCLK2,-2.2019408925,-0.2477386239,-0.7332848204,-0.0939289757,0.4785191858,0.7266215631,1.0658428257,0.2340264742,0.7718832637,4,2.6488953949,1.7721083363,no,no,no,yes,no,no
170302,ARX,-1.6696740459,-0.2345983823,-0.269405478,0.0598876621,1.1548211599,1.0466320876,1.2379169978,-0.3157193779,-1.0098606233,4,2.0085779265,2.3832923577,yes,no,no,yes,no,no
1717,DHCR7,1.3623606427,-0.7160297861,-0.8736695411,-0.4961645175,0.1656384549,1.9691453006,-0.3820695445,-0.6581551981,-0.371055811,1,1.3149475536,5.5473770896,no,yes,yes,no,no,no
1718,DHCR24,2.3465384089,-0.8766614009,-0.9350311499,-0.6865234151,-0.2638927491,-0.0465626099,-0.1344407493,0.0618626489,0.5347110163,1,2.7660037726,5.8223114445,no,no,no,no,yes,yes
1741,DLG3,1.3656427656,1.1875472399,1.0129416479,0.2919010202,-0.1254328265,-1.0766536246,-1.1016598564,-0.8693941669,-0.6848921992,2,2.565789684,4.4301896745,yes,no,yes,no,no,no
1743,DLST,2.4955264879,0.2886696439,-0.5067754991,0.0716111119,-0.6721226335,-0.0850365322,-0.2487016848,-0.7173086768,-0.6258622172,1,2.6941467096,5.1420347309,no,no,no,no,yes,yes
1745,DLX1,-0.5981179385,-0.5812152064,-0.366720511,2.5779312525,-0.1795398244,0.0461045212,-0.6194642409,-0.3228191133,0.0438410607,3,0.7215538149,2.3367948225,yes,no,no,no,no,no
1767,DNAH5,-0.9803375249,-1.2460958095,-0.9386110203,0.8535758976,-0.1313090807,-0.2046727057,0.0528589863,1.7709633131,0.8236279442,5,2.4417927392,1.0814826054,no,no,no,yes,no,no
1770,DNAH9,-0.8842220391,-0.8788887364,-0.8533329845,-0.0283260682,-0.4122546433,-0.2436933216,0.0415657959,1.9250607818,1.3340912154,6,2.6130109618,0.9721528713,no,no,no,yes,no,no
18,ABAT,-1.4149513757,-1.2192565829,-1.1044384874,-0.097444763,0.9527992302,0.3993210436,0.9565974026,1.0218039116,0.505569621,4,2.5173895784,1.3442736987,yes,no,no,no,no,no
1815,DRD4,-0.9988705186,0.7789473155,1.7098244634,1.273655046,-0.0668141531,-0.5677532042,-0.7992415549,-0.6580570416,-0.6716903525,3,2.3372803982,3.3382565468,yes,no,no,no,no,no
1826,DSCAM,-0.4231130099,-1.2935990872,-0.8509127941,-0.7404322142,-0.4788687573,1.258523291,1.6298338046,0.4810415015,0.4175272657,5,2.0075420376,0.9252208495,no,no,no,yes,no,no
1827,RCAN1,-0.6484201265,-1.5713258893,-1.021789556,-0.0485385379,-0.4892606846,1.1782115746,0.5405197364,0.927071592,1.1335318913,5,2.5583755224,0.9380114578,no,no,no,no,yes,yes
1889,ECE1,2.6278248447,-0.4046593878,-0.6077349117,-0.3609665892,-0.0248476083,-0.1963565332,-0.2171162042,-0.4848534099,-0.3312902004,1,2.7304589187,5.3796272345,no,no,no,no,yes,yes
19,ABCA1,-1.4707624144,-0.1316155246,-1.1170231922,-0.3202334415,-0.2849262709,-0.2664096546,1.0928170814,1.284101706,1.2140517107,5,2.546364122,1.2674392356,no,no,no,no,yes,yes
192683,SCAMP5,0.7718721445,-1.0107036612,-0.66243864,-0.7324474584,-0.5958055276,-0.8372862081,0.2879430926,0.9381046542,1.840761604,6,2.5698557542,0.2746531337,yes,no,no,no,no,no
195814,SDR16C5,2.5785157065,-0.3952753593,-0.5710168986,-0.3097013042,-0.7793951141,-0.0058521399,-0.380037042,0.0078751513,-0.1451129996,1,2.7766838222,5.5103167284,no,no,yes,no,no,no
1965,EIF2S1,2.4663148286,-0.1113442115,0.499292682,-0.6269416635,-0.6572615828,-0.0700574198,-0.3032208765,-0.5046956685,-0.692086088,1,2.7064408854,5.1032152904,no,no,no,no,yes,yes
197320,ZNF778,0.9982399057,1.7168528112,0.8783789869,0.14051985,-0.5963394439,-0.4820257035,-0.4231814932,-1.1695179057,-1.0629270075,2,2.6454534355,4.2311810756,yes,no,no,no,no,no
199,AIF1,-0.4568228789,-0.5095983009,-0.6189486561,-0.4732837278,-0.045890048,2.5938672017,0.1127312631,-0.3138957145,-0.2881591386,4,0.7235279256,1.6808236644,no,no,no,no,yes,yes
1992,SERPINB1,-1.6378923136,0.0016901273,1.0562483033,1.189100922,0.0889672939,-0.7570052136,-1.1732887922,0.804467643,0.42771203,3,1.6461976726,2.3633960192,no,no,no,no,yes,yes
20,ABCA2,-1.6973315996,-0.8978834657,-0.6070878212,-0.378734917,0.3445267213,0.0177140954,0.8250912753,0.9359185897,1.4577871219,5,2.7497576358,1.354945866,no,no,no,no,yes,yes
200150,PLD5,-1.2109694609,-0.449556586,0.7950905125,-0.9816588203,-0.1975460422,-1.0048696584,0.5000209096,1.5804184574,0.9690706881,6,1.7584899329,1.3478952895,yes,no,no,no,no,no
201456,FBXO15,-1.0895799311,-0.8795309765,-0.8890773459,-0.0164972925,0.0787293956,-0.3488626154,0.0984180159,2.0082992489,1.038101501,6,2.5686046474,1.0846114049,yes,no,no,no,no,no
201625,DNAH12,-1.1617643055,-1.1660062097,-1.0031368451,0.7356515066,-0.0126241436,-0.2118197245,0.3920201304,1.7605324432,0.6671471483,5,2.5063249569,1.1639518324,no,no,no,yes,no,no
2018,EMX2,-2.0736732409,0.3777585297,1.3719778168,0.6799771417,0.5170095484,0.1914370415,0.2361049435,-0.5910350599,-0.7095567207,3,2.7262450254,2.8130740919,no,no,no,yes,no,no
2020,EN2,-1.0461677137,-0.690351427,-0.868262507,1.0533182013,-0.407811318,1.9467766332,-0.5168118773,-0.0532762918,0.5825863003,4,1.4747478025,1.5785871497,yes,yes,no,no,no,no
2023,ENO1,1.2334086891,-0.3855964873,0.4963478636,-0.3313555047,1.9451234224,-0.7047557001,-0.7715739367,-0.7210281413,-0.7605702049,2,1.6167694711,4.6055051628,no,no,no,no,yes,yes
2026,ENO2,-1.7650288946,0.0064023615,0.4495187792,0.1777429422,1.9651990071,0.4153630839,-0.1692363502,-0.4918143494,-0.5881465797,3,2.2517155607,2.6766178982,no,no,no,no,yes,yes
203427,SLC25A43,2.5156968981,-0.0741609304,-1.0422252172,-0.4905348944,0.0624748024,-0.2374413423,-0.2664600265,-0.0118399428,-0.455509347,1,2.6464283848,5.4485811804,no,yes,no,no,no,no
2041,EPHA1,2.6665560972,-0.315557427,-0.3213757599,-0.3349319911,-0.3355837855,-0.3352990643,-0.3396460504,-0.341908337,-0.3422536822,1,2.8111410703,5.342482315,no,no,no,no,yes,yes
205428,C3orf58,-0.4255131529,-0.9380575268,-1.0565910098,-0.952672808,-0.3775301937,0.0443635886,0.9386820461,1.5573950354,1.2099240211,6,2.6624118232,0.7963952656,yes,no,no,no,no,no
2074,ERCC6,-2.0466427244,-0.1705622114,-0.8463861071,-0.3470225898,0.9643823165,0.8482784388,0.842877465,-0.009919742,0.7649951543,4,2.4513078642,1.8089794016,no,no,yes,no,no,no
2100,ESR2,0.0051613911,1.2867121777,-0.6260726456,-0.1752076171,0.2721090162,-0.192653615,1.525563973,-0.2455033909,-1.8501092893,3,1.1997900645,3.7167656277,no,no,no,no,yes,yes
2159,F10,-2.1913320744,-0.0951685907,-0.4206137745,1.2905052905,-0.1210166079,-0.1470956578,0.077099905,0.8820310217,0.725590488,4,2.4556526667,1.8400484442,yes,no,no,no,no,no
221178,SPATA13,-0.4413393371,-1.2088692651,-0.5528808595,-0.6304506016,-0.5538851109,-0.3060360529,1.8992412477,1.0055828377,0.7886371416,5,2.2591546201,0.8613136647,no,no,no,yes,no,no
222865,TMEM130,-1.2084363531,-0.790512786,-0.7709291806,-0.5003077839,-0.7133624982,0.3907516202,1.0818262346,1.0484545727,1.4625161743,6,2.6491985847,1.1278477474,yes,no,no,no,no,no
2247,FGF2,2.6005641001,0.1223898516,-0.2265913659,-0.6101098792,-0.4876716965,-0.5582539376,-0.3754198179,-0.2362492668,-0.2286579878,1,2.8052376827,5.3036908686,no,no,no,no,yes,yes
2253,FGF8,-1.5593708389,-0.762374645,-0.5408232347,-0.2908068297,0.0715263378,1.858701211,0.8476885824,0.6126662189,-0.2372068017,4,2.0400904479,1.7015280255,no,yes,no,no,no,no
22829,NLGN4Y,2.6353520677,-0.2638801089,-0.3000579202,-0.4335548912,-0.1888066053,-0.4148082457,-0.0360749296,-0.4921597047,-0.5060096619,1,2.7610203273,5.2901337758,yes,no,no,no,no,no
22847,ZNF507,0.9734598753,1.8187511103,0.9994367995,-0.189915093,-0.7702860973,-0.5979248145,-0.4978591651,-0.9157778943,-0.8198847209,2,2.4887587996,4.2734349162,yes,no,no,no,no,no
22871,NLGN1,-2.3046915086,-0.7846991887,1.0330059896,0.4230721177,0.5360709146,0.4769659382,0.3493344652,-0.1410661206,0.4120073927,4,2.5123644894,2.1942566173,yes,no,no,no,no,no
2290,FOXG1,-0.9323250079,-0.9673061284,-0.9898119584,0.5571729638,1.9333157575,0.2852331604,-0.6034780707,-0.1233124598,0.8405117434,4,1.456042819,1.5340853688,no,yes,yes,no,no,no
22919,MAPRE1,1.0279081329,1.673983904,1.080251699,-0.5828436426,-0.3605358594,-0.4568465603,-0.2880447605,-0.9451627948,-1.1487101183,2,2.5898408536,4.2572240409,no,no,no,yes,no,no
